Month,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1225489,-,-,-,40.53,-74.58,-5,18,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,Degrees,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
January,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Relative Humidity,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,5,30,0,0,0,-5,80.01,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,6,30,0,0,0,-5,74.91,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,7,30,47,483,123,-6,65.23,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,8,30,75,716,314,-7,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,9,30,89,833,488,-7,58.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,10,30,95,898,621,-6,55.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,11,30,98,927,697,-6,54.28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,12,30,100,928,708,-5,53.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,13,30,96,913,656,-4,56.02,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,14,30,91,863,543,-4,58.83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,15,30,83,760,381,-3,66.63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,16,30,63,562,191,-2,77.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,17,30,17,123,22,-2,82.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,18,30,0,0,0,-2,83.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,19,30,0,0,0,-2,85.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,20,30,0,0,0,-1,86.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,21,30,0,0,0,-1,88.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,22,30,0,0,0,-1,88.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,27,23,30,0,0,0,-1,89.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,0,30,0,0,0,-1,90.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,1,30,0,0,0,-1,91.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,2,30,0,0,0,-1,92.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,3,30,0,0,0,-1,92.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,4,30,0,0,0,-1,91.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,5,30,0,0,0,-1,97.57,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,6,30,0,0,0,-1,90.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,7,30,52,402,118,0,87.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,8,30,84,642,301,0,76.98,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,9,30,101,763,470,1,68.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,10,30,110,831,601,2,65.58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,11,30,112,870,678,4,67.19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,12,30,110,884,694,4,66.23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,13,30,97,894,650,5,63.53,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,14,30,89,856,542,5,65.08,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,15,30,75,788,387,6,72.24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,16,30,54,633,201,6,83.69,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,17,30,16,218,26,5,92.69,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,18,30,0,0,0,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,19,30,0,0,0,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,20,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,21,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,22,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2,28,23,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,0,30,0,0,0,2,90.57,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,1,30,0,0,0,2,97.67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,2,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,3,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,4,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,5,30,0,0,0,0,97.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,6,30,0,0,0,-1,87.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,7,30,58,406,129,-3,73.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,8,30,95,621,312,-4,57.73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,9,30,106,765,484,-4,50.47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,10,30,106,849,616,-3,47.49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,11,30,109,879,690,-1,49.85,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,12,30,110,881,701,0,53.77,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,13,30,108,863,650,1,56.36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,14,30,102,814,540,2,64.55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,15,30,89,729,384,3,71.38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,16,30,68,544,198,3,82.04,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,17,30,28,0,28,2,92.93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,18,30,0,0,0,2,92.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,19,30,0,0,0,3,95.63,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,20,30,0,0,0,4,98.67,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,21,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,22,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,1,23,30,0,0,0,8,99.23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,0,30,0,0,0,9,98.53,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,1,30,0,0,0,9,98.18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,2,30,0,0,0,9,98.71,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,3,30,0,0,0,9,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,4,30,0,0,0,9,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,5,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,6,30,0,0,0,1,83.87,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,7,30,61,448,141,-1,72.79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,8,30,146,104,183,-3,63.41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,9,30,118,782,509,-5,59.74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,10,30,130,742,580,-6,54.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,11,30,125,897,722,-6,50.66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,12,30,119,913,735,-5,51.82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,13,30,103,923,686,-5,53.29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,14,30,86,905,576,-5,54.34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,15,30,71,840,415,-5,58.45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,16,30,53,694,222,-5,61.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,17,30,20,297,37,-5,66.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,18,30,0,0,0,-5,67.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,19,30,0,0,0,-5,72.86,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,20,30,0,0,0,-5,71.59,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,21,30,0,0,0,-5,75.04,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,22,30,0,0,0,-6,79,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,2,23,30,0,0,0,-6,77.56,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,0,30,0,0,0,-6,76.2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,1,30,0,0,0,-6,80.69,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,2,30,0,0,0,-7,78.96,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,3,30,0,0,0,-7,78.51,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,4,30,0,0,0,-7,78.82,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,5,30,0,0,0,-7,78.64,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,6,30,0,0,0,-7,72.54,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,7,30,46,595,156,-8,59.07,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,8,30,68,796,353,-9,51.52,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,9,30,86,870,525,-9,47.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,10,30,192,559,534,-9,48.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,11,30,92,951,729,-9,45.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,12,30,323,220,472,-9,43.44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,13,30,270,360,500,-9,43.95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,14,30,218,367,419,-8,45.14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,15,30,165,272,278,-8,50.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,16,30,100,175,144,-5,68.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,17,30,21,18,22,-5,65.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,18,30,0,0,0,-5,66.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,19,30,0,0,0,-4,72.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,20,30,0,0,0,-3,82.76,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,21,30,0,0,0,-3,84.79,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,22,30,0,0,0,-2,87.21,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,3,23,30,0,0,0,-2,89.68,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,0,30,0,0,0,-2,90.84,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,1,30,0,0,0,-2,91.29,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,2,30,0,0,0,-2,91.8,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,3,30,0,0,0,-2,92.08,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,4,30,0,0,0,-2,92.5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,5,30,0,0,0,-1,92.93,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,6,30,0,0,0,-1,86.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,7,30,56,0,56,-1,87.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,8,30,132,13,137,-1,87.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,9,30,130,0,130,-2,85.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,10,30,219,14,228,-2,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,11,30,316,96,381,-2,79.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,12,30,314,366,565,-2,79.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,13,30,301,211,437,-2,74.18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,14,30,155,700,540,-2,79.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,15,30,124,630,388,-2,79.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,16,30,84,487,206,-2,86.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,17,30,25,158,35,-2,83.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,18,30,0,0,0,-2,86.69,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,19,30,0,0,0,-3,85.34,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,20,30,0,0,0,-3,90.32,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,21,30,0,0,0,-3,89.17,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,22,30,0,0,0,-3,88.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,4,23,30,0,0,0,-3,93.65,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,0,30,0,0,0,-4,91.02,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,1,30,0,0,0,-4,88.82,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,2,30,0,0,0,-5,85.76,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,3,30,0,0,0,-5,90.85,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,4,30,0,0,0,-5,89.6,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,5,30,0,0,0,-5,88.2,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,6,30,0,0,0,-5,81,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,7,30,52,570,163,-5,69.8,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,8,30,86,723,354,-6,63.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,9,30,116,786,521,-6,62.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,10,30,231,469,523,-6,62.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,11,30,238,521,593,-6,56.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,12,30,228,560,614,-6,56.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,13,30,129,845,675,-6,52.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,14,30,253,150,336,-6,54.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,15,30,168,279,286,-5,57.49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,16,30,77,534,214,-2,75.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,17,30,26,164,37,-4,72.47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,18,30,0,0,0,-4,69.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,19,30,0,0,0,-4,70.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,20,30,0,0,0,-4,71.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,21,30,0,0,0,-4,71.47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,22,30,0,0,0,-4,72.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,5,23,30,0,0,0,-4,72.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,0,30,0,0,0,-4,73.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,1,30,0,0,0,-4,73.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,2,30,0,0,0,-4,79.46,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,3,30,0,0,0,-3,80.14,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,4,30,0,0,0,-3,82.63,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,5,30,0,0,0,-3,88.69,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,6,30,0,0,0,-3,81.42,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,7,30,24,0,24,-3,78.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,8,30,55,0,55,-3,72.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,9,30,194,20,205,-3,62.42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,10,30,288,98,349,-3,58.31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,11,30,318,268,502,-3,58.68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,12,30,185,773,721,-3,55.37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,13,30,184,741,666,-3,55.91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,14,30,166,696,555,-3,56.16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,15,30,133,626,400,-2,61.85,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,16,30,91,473,214,0,76.23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,17,30,28,152,39,-3,68.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,18,30,0,0,0,-3,65.24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,19,30,0,0,0,-3,69.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,20,30,0,0,0,-3,74.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,21,30,0,0,0,-3,76.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,22,30,0,0,0,-3,85.57,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,6,23,30,0,0,0,-2,88.94,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,0,30,0,0,0,-2,85.47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,1,30,0,0,0,-1,89.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,2,30,0,0,0,-1,92.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,3,30,0,0,0,0,93.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,4,30,0,0,0,0,94.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,5,30,0,0,0,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,6,30,0,0,0,0,94.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,7,30,82,333,151,0,87.65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,8,30,126,561,340,1,81.97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,9,30,149,688,511,2,77.23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,10,30,163,748,636,3,77.24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,11,30,167,783,708,4,71.67,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,12,30,151,824,727,5,71.22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,13,30,119,861,684,5,69.73,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,14,30,116,795,564,6,71.92,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,15,30,108,673,397,6,79.81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,16,30,81,496,211,6,93.28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,17,30,28,164,40,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,18,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,19,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,20,30,0,0,0,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,21,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,22,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,7,23,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,0,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,1,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,2,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,3,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,4,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,5,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,6,30,0,0,0,3,96.42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,8,7,30,85,73,101,5,88.47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
